reference_date,target,horizon,target_end_date,value,location,output_type,output_type_id
2026-03-21,wk inc covid hosp,0,2026-03-21,42.597254276275635,AZ,quantile,0.7
2026-03-21,wk inc covid hosp,1,2026-03-28,43.38139457702637,AZ,quantile,0.7
2026-03-21,wk inc covid hosp,2,2026-04-04,44.830886363983154,AZ,quantile,0.7
2026-03-21,wk inc covid hosp,3,2026-04-11,46.76862201690674,AZ,quantile,0.7
2026-03-21,wk inc covid hosp,0,2026-03-21,43.32167589664459,AZ,quantile,0.75
2026-03-21,wk inc covid hosp,1,2026-03-28,44.0755672454834,AZ,quantile,0.75
2026-03-21,wk inc covid hosp,2,2026-04-04,45.59111177921295,AZ,quantile,0.75
2026-03-21,wk inc covid hosp,3,2026-04-11,48.01751470565796,AZ,quantile,0.75
2026-03-21,wk inc covid hosp,0,2026-03-21,44.024072074890135,AZ,quantile,0.8
2026-03-21,wk inc covid hosp,1,2026-03-28,44.715774631500246,AZ,quantile,0.8
2026-03-21,wk inc covid hosp,2,2026-04-04,46.58479328155518,AZ,quantile,0.8
2026-03-21,wk inc covid hosp,3,2026-04-11,49.39140605926514,AZ,quantile,0.8
2026-03-21,wk inc covid hosp,0,2026-03-21,44.782471728324886,AZ,quantile,0.85
2026-03-21,wk inc covid hosp,1,2026-03-28,45.98873848915099,AZ,quantile,0.85
2026-03-21,wk inc covid hosp,2,2026-04-04,49.187969493865964,AZ,quantile,0.85
2026-03-21,wk inc covid hosp,3,2026-04-11,52.55240955352783,AZ,quantile,0.85
2026-03-21,wk inc covid hosp,0,2026-03-21,46.48065805435181,AZ,quantile,0.9
2026-03-21,wk inc covid hosp,1,2026-03-28,49.16415982246399,AZ,quantile,0.9
2026-03-21,wk inc covid hosp,2,2026-04-04,52.24046406745911,AZ,quantile,0.9
2026-03-21,wk inc covid hosp,3,2026-04-11,54.946253871917726,AZ,quantile,0.9
2026-03-21,wk inc covid hosp,0,2026-03-21,48.20477738380432,AZ,quantile,0.95
2026-03-21,wk inc covid hosp,1,2026-03-28,51.08548176288605,AZ,quantile,0.95
2026-03-21,wk inc covid hosp,2,2026-04-04,54.457337093353274,AZ,quantile,0.95
2026-03-21,wk inc covid hosp,3,2026-04-11,58.71301212310791,AZ,quantile,0.95
2026-03-21,wk inc covid hosp,0,2026-03-21,51.08219043254853,AZ,quantile,0.99
2026-03-21,wk inc covid hosp,1,2026-03-28,54.504644236564644,AZ,quantile,0.99
2026-03-21,wk inc covid hosp,2,2026-04-04,60.81162936210633,AZ,quantile,0.99
2026-03-21,wk inc covid hosp,3,2026-04-11,68.85459754943848,AZ,quantile,0.99
2026-03-21,wk inc covid hosp,0,2026-03-21,172.1720057106018,CA,quantile,0.01
2026-03-21,wk inc covid hosp,1,2026-03-28,142.58495105743407,CA,quantile,0.01
2026-03-21,wk inc covid hosp,2,2026-04-04,117.79556089401245,CA,quantile,0.01
2026-03-21,wk inc covid hosp,3,2026-04-11,97.61561037063599,CA,quantile,0.01
2026-03-21,wk inc covid hosp,0,2026-03-21,173.50956721305846,CA,quantile,0.025
2026-03-21,wk inc covid hosp,1,2026-03-28,144.3539712905884,CA,quantile,0.025
2026-03-21,wk inc covid hosp,2,2026-04-04,120.09994220733643,CA,quantile,0.025
2026-03-21,wk inc covid hosp,3,2026-04-11,99.69455273151398,CA,quantile,0.025
2026-03-21,wk inc covid hosp,0,2026-03-21,181.27630052566528,CA,quantile,0.05
2026-03-21,wk inc covid hosp,1,2026-03-28,166.62413349151612,CA,quantile,0.05
2026-03-21,wk inc covid hosp,2,2026-04-04,144.51812601089478,CA,quantile,0.05
2026-03-21,wk inc covid hosp,3,2026-04-11,123.75318212509156,CA,quantile,0.05
2026-03-21,wk inc covid hosp,0,2026-03-21,185.63874130249025,CA,quantile,0.1
2026-03-21,wk inc covid hosp,1,2026-03-28,170.42881145477295,CA,quantile,0.1
2026-03-21,wk inc covid hosp,2,2026-04-04,156.32121772766112,CA,quantile,0.1
2026-03-21,wk inc covid hosp,3,2026-04-11,144.09886875152588,CA,quantile,0.1
2026-03-21,wk inc covid hosp,0,2026-03-21,191.02968320846557,CA,quantile,0.15
2026-03-21,wk inc covid hosp,1,2026-03-28,182.60744752883912,CA,quantile,0.15
2026-03-21,wk inc covid hosp,2,2026-04-04,174.00981645584108,CA,quantile,0.15
2026-03-21,wk inc covid hosp,3,2026-04-11,162.7431303024292,CA,quantile,0.15
2026-03-21,wk inc covid hosp,0,2026-03-21,193.68309631347657,CA,quantile,0.2
2026-03-21,wk inc covid hosp,1,2026-03-28,188.1715187072754,CA,quantile,0.2
2026-03-21,wk inc covid hosp,2,2026-04-04,181.7256980895996,CA,quantile,0.2
2026-03-21,wk inc covid hosp,3,2026-04-11,176.93334770202637,CA,quantile,0.2
2026-03-21,wk inc covid hosp,0,2026-03-21,195.67591285705566,CA,quantile,0.25
2026-03-21,wk inc covid hosp,1,2026-03-28,192.8192629814148,CA,quantile,0.25
2026-03-21,wk inc covid hosp,2,2026-04-04,188.71564626693726,CA,quantile,0.25
2026-03-21,wk inc covid hosp,3,2026-04-11,186.0475115776062,CA,quantile,0.25
2026-03-21,wk inc covid hosp,0,2026-03-21,197.2807331085205,CA,quantile,0.3
2026-03-21,wk inc covid hosp,1,2026-03-28,195.5979730606079,CA,quantile,0.3
2026-03-21,wk inc covid hosp,2,2026-04-04,197.00034523010254,CA,quantile,0.3
2026-03-21,wk inc covid hosp,3,2026-04-11,193.95162467956544,CA,quantile,0.3
2026-03-21,wk inc covid hosp,0,2026-03-21,198.9612509727478,CA,quantile,0.35
2026-03-21,wk inc covid hosp,1,2026-03-28,201.88305940628052,CA,quantile,0.35
2026-03-21,wk inc covid hosp,2,2026-04-04,206.88197174072266,CA,quantile,0.35
2026-03-21,wk inc covid hosp,3,2026-04-11,213.96272649765015,CA,quantile,0.35
2026-03-21,wk inc covid hosp,0,2026-03-21,200.24441871643066,CA,quantile,0.4
