reference_date,target,horizon,target_end_date,value,location,output_type,output_type_id
2026-03-21,wk inc rsv hosp,3,2026-04-11,226.3305292129517,AZ,quantile,0.9
2026-03-21,wk inc rsv hosp,0,2026-03-21,143.2239384651184,AZ,quantile,0.95
2026-03-21,wk inc rsv hosp,1,2026-03-28,166.4609086036682,AZ,quantile,0.95
2026-03-21,wk inc rsv hosp,2,2026-04-04,207.7416513442993,AZ,quantile,0.95
2026-03-21,wk inc rsv hosp,3,2026-04-11,254.89474601745604,AZ,quantile,0.95
2026-03-21,wk inc rsv hosp,0,2026-03-21,153.40602228164676,AZ,quantile,0.99
2026-03-21,wk inc rsv hosp,1,2026-03-28,202.82309144973757,AZ,quantile,0.99
2026-03-21,wk inc rsv hosp,2,2026-04-04,270.8942253875733,AZ,quantile,0.99
2026-03-21,wk inc rsv hosp,3,2026-04-11,364.0011030197144,AZ,quantile,0.99
2026-03-21,wk inc rsv hosp,0,2026-03-21,348.28587829589844,CA,quantile,0.01
2026-03-21,wk inc rsv hosp,1,2026-03-28,266.2336946487427,CA,quantile,0.01
2026-03-21,wk inc rsv hosp,2,2026-04-04,193.88172784805298,CA,quantile,0.01
2026-03-21,wk inc rsv hosp,3,2026-04-11,136.64088850021363,CA,quantile,0.01
2026-03-21,wk inc rsv hosp,0,2026-03-21,354.46256618499757,CA,quantile,0.025
2026-03-21,wk inc rsv hosp,1,2026-03-28,276.52277688980104,CA,quantile,0.025
2026-03-21,wk inc rsv hosp,2,2026-04-04,212.55618662834166,CA,quantile,0.025
2026-03-21,wk inc rsv hosp,3,2026-04-11,155.42687697410582,CA,quantile,0.025
2026-03-21,wk inc rsv hosp,0,2026-03-21,362.8748529434204,CA,quantile,0.05
2026-03-21,wk inc rsv hosp,1,2026-03-28,287.7046058654785,CA,quantile,0.05
2026-03-21,wk inc rsv hosp,2,2026-04-04,216.5634328842163,CA,quantile,0.05
2026-03-21,wk inc rsv hosp,3,2026-04-11,160.86018552780152,CA,quantile,0.05
2026-03-21,wk inc rsv hosp,0,2026-03-21,369.97674598693845,CA,quantile,0.1
2026-03-21,wk inc rsv hosp,1,2026-03-28,301.4952167510986,CA,quantile,0.1
2026-03-21,wk inc rsv hosp,2,2026-04-04,244.5172824859619,CA,quantile,0.1
2026-03-21,wk inc rsv hosp,3,2026-04-11,190.54878616333008,CA,quantile,0.1
2026-03-21,wk inc rsv hosp,0,2026-03-21,377.339946937561,CA,quantile,0.15
2026-03-21,wk inc rsv hosp,1,2026-03-28,311.6595365524292,CA,quantile,0.15
2026-03-21,wk inc rsv hosp,2,2026-04-04,254.01150951385497,CA,quantile,0.15
2026-03-21,wk inc rsv hosp,3,2026-04-11,203.2134289741516,CA,quantile,0.15
2026-03-21,wk inc rsv hosp,0,2026-03-21,380.4265472412109,CA,quantile,0.2
2026-03-21,wk inc rsv hosp,1,2026-03-28,320.0612174987793,CA,quantile,0.2
2026-03-21,wk inc rsv hosp,2,2026-04-04,268.2611053466797,CA,quantile,0.2
2026-03-21,wk inc rsv hosp,3,2026-04-11,217.66309776306153,CA,quantile,0.2
2026-03-21,wk inc rsv hosp,0,2026-03-21,384.604287147522,CA,quantile,0.25
2026-03-21,wk inc rsv hosp,1,2026-03-28,325.7935743331909,CA,quantile,0.25
2026-03-21,wk inc rsv hosp,2,2026-04-04,273.60745334625244,CA,quantile,0.25
2026-03-21,wk inc rsv hosp,3,2026-04-11,226.0898027420044,CA,quantile,0.25
2026-03-21,wk inc rsv hosp,0,2026-03-21,389.48900909423827,CA,quantile,0.3
2026-03-21,wk inc rsv hosp,1,2026-03-28,332.2453163146973,CA,quantile,0.3
2026-03-21,wk inc rsv hosp,2,2026-04-04,279.7320297241211,CA,quantile,0.3
2026-03-21,wk inc rsv hosp,3,2026-04-11,234.26441726684573,CA,quantile,0.3
2026-03-21,wk inc rsv hosp,0,2026-03-21,393.8434141159058,CA,quantile,0.35
2026-03-21,wk inc rsv hosp,1,2026-03-28,338.7153612136841,CA,quantile,0.35
